Game,Winner,Sequence,XRow,XCol,ORow,OCol
game000570,O,24,2,2,7,7
game000570,O,25,1,1,0,0
game000570,O,26,6,2,0,4
game000570,O,27,7,4,4,3
game000571,O,0,5,5,5,4
game000571,O,1,7,1,3,5
game000571,O,2,6,2,2,5
game000571,O,3,4,2,4,5
game000571,O,4,1,1,6,5
game000571,O,5,1,5,2,4
game000571,O,6,5,2,5,0
game000571,O,7,2,6,2,7
game000571,O,8,7,0,4,6
game000571,O,9,4,4,0,4
game000571,O,10,3,0,7,6
game000571,O,11,0,2,4,0
game000571,O,12,7,2,7,5
game000571,O,13,0,1,2,2
game000571,O,14,5,7,1,3
game000571,O,15,1,4,7,7
game000571,O,16,1,0,3,3
game000571,O,17,0,6,3,7
game000571,O,18,6,1,2,0
game000571,O,19,6,7,4,7
game000571,O,20,1,2,0,5
game000571,O,21,2,1,1,6
game000571,O,22,0,0,3,6
game000571,O,23,6,6,3,4
game000572,X,0,4,5,0,2
game000572,X,1,3,0,0,1
game000572,X,2,3,7,7,5
game000572,X,3,2,7,4,7
game000572,X,4,2,5,7,1
game000572,X,5,4,4,6,7
game000572,X,6,6,3,4,1
game000572,X,7,5,6,4,6
game000572,X,8,4,0,0,7
game000572,X,9,5,1,2,2
game000572,X,10,1,1,2,0
game000572,X,11,4,3,6,6
game000572,X,12,3,2,1,7
game000572,X,13,6,0,1,3
game000572,X,14,5,0,1,6
game000572,X,15,0,5,3,4
game000572,X,16,3,6,6,5
game000573,X,0,6,4,6,0
game000573,X,1,7,3,1,5
game000573,X,2,1,0,4,6
game000573,X,3,2,0,0,2
game000573,X,4,2,6,1,6
game000573,X,5,6,1,7,5
game000573,X,6,2,5,5,4
game000573,X,7,6,5,0,6
game000573,X,8,3,3,0,1
game000573,X,9,2,1,6,3
game000573,X,10,1,7,7,4
game000573,X,11,7,6,5,2
game000573,X,12,0,7,7,0
game000573,X,13,7,7,2,2
game000573,X,14,4,4,1,3
game000573,X,15,7,1,3,6
game000573,X,16,2,3,5,7
game000573,X,17,6,2,0,3
game000573,X,18,3,0,3,1
game000573,X,19,6,6,1,2
game000573,X,20,4,5,3,4
game000573,X,21,2,4,4,0
game000574,X,0,0,4,4,4
game000574,X,1,0,0,2,6
game000574,X,2,6,6,1,0
game000574,X,3,0,7,6,2
game000574,X,4,3,3,4,2
game000574,X,5,7,5,2,3
game000574,X,6,6,1,5,5
game000574,X,7,2,1,5,6
game000574,X,8,4,5,2,0
game000574,X,9,1,5,3,5
game000574,X,10,1,2,4,0
game000574,X,11,4,1,2,7
game000574,X,12,2,2,4,3
game000574,X,13,1,4,5,2
game000574,X,14,7,4,4,7
game000574,X,15,0,1,7,6
game000574,X,16,6,7,4,6
game000574,X,17,6,4,2,4
game000574,X,18,5,0,7,2
game000574,X,19,3,2,1,7
game000574,X,20,0,5,6,5
game000574,X,21,3,6,7,0
game000574,X,22,3,4,1,3
game000574,X,23,7,7,7,1
game000574,X,24,5,7,6,3
game000574,X,25,6,0,7,3
game000574,X,26,2,5,5,1
game000574,X,27,3,1,1,1
game000574,X,28,3,7,0,6
game000575,X,0,3,2,4,0
game000575,X,1,5,5,4,6
game000575,X,2,2,5,3,3
game000575,X,3,5,0,7,7
game000575,X,4,7,0,0,0
game000575,X,5,5,3,5,4
game000575,X,6,1,6,5,6
game000575,X,7,7,6,0,3
game000575,X,8,0,2,1,3
game000575,X,9,7,5,4,5
game000575,X,10,5,7,7,1
game000575,X,11,4,7,2,7
game000575,X,12,3,0,6,7
game000575,X,13,6,2,0,5
game000575,X,14,1,2,4,4
game000575,X,15,4,1,6,3
game000575,X,16,6,1,7,3
game000575,X,17,0,7,7,4
game000575,X,18,2,3,2,4
game000575,X,19,1,7,0,1
game000575,X,20,1,1,2,0
game000575,X,21,5,1,0,6
game000575,X,22,3,1,2,1
game000575,X,23,4,2,4,3
game000575,X,24,3,5,6,4
game000575,X,25,7,2,1,5
game000575,X,26,3,6,3,7
game000575,X,27,0,4,2,2
game000576,X,0,5,0,0,6
game000576,X,1,1,7,5,1
game000576,X,2,2,3,2,0
game000576,X,3,6,6,5,4
game000576,X,4,3,3,7,7
game000576,X,5,6,5,7,1
game000576,X,6,4,1,3,0
game000576,X,7,4,2,0,4
game000576,X,8,4,4,5,6
game000576,X,9,7,4,6,3
game000576,X,10,1,0,7,5
game000576,X,11,5,3,5,2
game000576,X,12,1,2,6,0
game000576,X,13,1,5,0,3
game000576,X,14,4,0,1,3
game000576,X,15,1,6,0,7
game000576,X,16,2,7,7,3
game000576,X,17,7,2,2,4
game000576,X,18,5,7,3,1
game000576,X,19,0,5,3,7
game000576,X,20,6,4,6,2
game000577,O,0,4,3,6,7
game000577,O,1,0,2,2,3
game000577,O,2,0,5,0,0
game000577,O,3,6,0,5,7
game000577,O,4,2,7,1,4
game000577,O,5,7,5,2,0
game000577,O,6,0,7,3,1
game000577,O,7,7,0,4,0
game000577,O,8,1,1,3,7
game000577,O,9,5,6,0,6
game000577,O,10,6,5,3,3
game000577,O,11,6,3,3,2
game000577,O,12,5,5,5,1
game000577,O,13,4,4,0,3
game000577,O,14,7,2,2,6
game000577,O,15,1,3,4,1
game000577,O,16,2,5,2,2
game000577,O,17,7,4,4,6
game000577,O,18,6,6,4,7
game000577,O,19,2,4,7,3
game000577,O,20,4,5,0,1
game000577,O,21,1,2,3,4
game000577,O,22,0,4,6,1
game000577,O,23,4,2,3,6
game000577,O,24,5,2,1,0
game000577,O,25,7,7,6,2
game000577,O,26,5,3,7,6
game000577,O,27,1,7,2,1
game000578,O,0,3,3,3,4
game000578,O,1,3,7,5,0
game000578,O,2,1,6,7,4
game000578,O,3,4,5,1,3
game000578,O,4,4,1,0,1
game000578,O,5,6,7,7,0
game000578,O,6,6,0,5,6
game000578,O,7,2,0,5,7
game000578,O,8,2,3,2,4
game000578,O,9,0,6,3,2
game000578,O,10,6,3,5,2
game000578,O,11,7,2,2,6
game000578,O,12,5,1,4,6
game000578,O,13,2,7,1,5
game000578,O,14,5,4,2,2
game000578,O,15,4,4,6,1
game000578,O,16,5,5,1,1
game000578,O,17,1,0,1,4
game000578,O,18,3,0,7,3
game000578,O,19,6,5,2,5
game000578,O,20,7,5,5,3
game000578,O,21,4,2,4,7
game000578,O,22,0,7,6,6
game000578,O,23,6,4,0,5
game000578,O,24,2,1,0,3
game000578,O,25,7,7,0,4
game000578,O,26,3,1,4,3
game000579,O,0,3,2,3,6
game000579,O,1,1,1,2,6
game000579,O,2,4,6,1,5
game000579,O,3,5,6,0,7
game000579,O,4,1,0,3,3
game000579,O,5,7,0,0,5
game000579,O,6,2,3,0,1
game000579,O,7,5,1,3,5
game000579,O,8,0,2,5,0
game000579,O,9,4,7,7,2
game000579,O,10,5,7,4,3
game000579,O,11,0,0,0,4
game000579,O,12,5,3,6,4
game000579,O,13,6,3,0,3
game000579,O,14,6,7,0,6
game000580,O,0,3,5,7,4
game000580,O,1,7,0,0,5
game000580,O,2,7,3,4,1
game000580,O,3,6,6,0,3
game000580,O,4,1,4,3,6
game000580,O,5,3,2,1,2
game000580,O,6,1,6,6,1
game000580,O,7,4,4,6,0
game000580,O,8,7,6,6,3
game000580,O,9,4,5,5,2
game000580,O,10,5,5,0,7
game000580,O,11,6,2,1,3
game000580,O,12,3,0,4,0
game000580,O,13,7,7,5,0
game000580,O,14,1,1,6,7
game000580,O,15,0,2,7,5
game000580,O,16,2,5,5,6
game000580,O,17,2,0,6,4
game000580,O,18,0,0,5,1
game000580,O,19,5,4,1,5
game000580,O,20,3,7,2,6
game000580,O,21,2,1,7,1
game000580,O,22,7,2,0,1
game000580,O,23,5,7,3,1
game000581,O,0,4,5,0,3
game000581,O,1,4,2,5,6
game000581,O,2,5,2,0,2
game000581,O,3,2,1,2,6
game000581,O,4,1,3,4,0
game000581,O,5,3,3,7,6
game000581,O,6,1,7,1,1
game000581,O,7,6,6,0,5
game000581,O,8,0,1,7,1
game000581,O,9,0,6,3,4
game000581,O,10,1,5,2,3
game000581,O,11,7,2,2,0
game000581,O,12,4,6,4,4
game000581,O,13,5,5,6,4
game000581,O,14,7,4,1,2
game000581,O,15,3,6,2,5
game000581,O,16,4,7,6,7
game000581,O,17,0,7,3,7
game000581,O,18,1,6,6,1
game000581,O,19,5,3,6,5
game000581,O,20,5,0,2,4
game000581,O,21,6,0,6,2
game000581,O,22,2,2,7,5
game000581,O,23,0,0,6,3
game000582,O,0,5,0,5,2
game000582,O,1,6,2,2,5
game000582,O,2,0,2,3,1
game000582,O,3,0,5,5,7
game000582,O,4,4,3,2,3
game000582,O,5,7,2,1,1
game000582,O,6,6,0,0,6
game000582,O,7,3,5,0,1
game000582,O,8,7,6,5,4
game000582,O,9,4,1,3,0
game000582,O,10,4,2,6,1
game000582,O,11,5,3,6,7
game000582,O,12,1,2,6,5
game000582,O,13,7,3,4,5
game000582,O,14,3,3,4,6
game000582,O,15,7,0,2,4
game000582,O,16,6,4,7,7
game000582,O,17,7,4,0,7
game000582,O,18,1,7,4,7
game000582,O,19,6,6,4,0
game000582,O,20,3,4,2,2
game000582,O,21,3,6,6,3
game000582,O,22,5,5,2,7
game000582,O,23,4,4,2,0
game000582,O,24,1,0,7,5
game000582,O,25,0,3,2,1
game000583,X,0,3,4,6,2
game000583,X,1,3,0,4,2
game000583,X,2,2,5,7,5
game000583,X,3,7,0,3,3
game000583,X,4,7,1,6,6
game000583,X,5,5,5,1,2
game000583,X,6,6,0,4,6
game000583,X,7,0,1,2,3
game000583,X,8,4,0,5,3
game000583,X,9,2,6,7,3
game000584,X,0,4,6,0,4
game000584,X,1,5,2,5,5
game000584,X,2,5,1,1,3
game000584,X,3,2,6,1,5
game000584,X,4,2,3,4,0
game000584,X,5,3,4,2,2
game000584,X,6,1,6,3,7
game000584,X,7,0,2,3,0
game000584,X,8,1,0,4,7
game000584,X,9,0,7,0,5
game000584,X,10,0,0,7,0
game000584,X,11,6,7,5,6
game000584,X,12,1,1,2,4
game000584,X,13,4,5,3,2
game000584,X,14,5,3,1,7
game000584,X,15,4,4,7,6
game000584,X,16,5,0,6,1
game000584,X,17,4,1,0,3
game000585,O,0,0,4,2,4
game000585,O,1,4,5,2,5
game000585,O,2,5,7,5,2
game000585,O,3,3,3,4,4
game000585,O,4,5,1,2,7
game000585,O,5,5,4,6,1
game000585,O,6,0,0,3,0
game000585,O,7,0,7,7,6
game000585,O,8,0,5,3,4
game000585,O,9,4,7,3,5
game000585,O,10,4,3,4,0
game000585,O,11,1,2,6,5
game000585,O,12,1,4,6,7
game000585,O,13,7,5,2,1
game000585,O,14,7,1,1,6
game000585,O,15,1,1,2,2
game000585,O,16,7,4,6,2
game000585,O,17,6,0,6,4
game000585,O,18,7,2,0,3
game000585,O,19,7,7,4,6
game000585,O,20,0,1,2,3
game000586,O,0,5,5,2,5
game000586,O,1,0,5,7,2
game000586,O,2,1,2,7,3
game000586,O,3,4,4,5,0
game000586,O,4,5,7,0,4
game000586,O,5,2,6,3,3
game000586,O,6,4,5,4,6
game000586,O,7,7,7,5,6
game000586,O,8,0,3,2,7
game000586,O,9,5,4,2,0
game000586,O,10,2,4,3,0
game000586,O,11,1,5,3,6
game000586,O,12,7,4,6,0
game000586,O,13,6,4,7,0
game000586,O,14,4,0,4,2
game000586,O,15,4,1,3,5
game000586,O,16,0,6,1,4
game000586,O,17,2,3,6,7
game000586,O,18,7,6,5,1
game000586,O,19,1,6,2,2
game000586,O,20,4,7,0,0
game000586,O,21,6,5,3,2
game000586,O,22,6,1,0,7
game000586,O,23,0,1,3,4
game000587,X,0,5,6,5,0
game000587,X,1,4,5,2,0
game000587,X,2,1,1,7,7
game000587,X,3,1,4,3,6
game000587,X,4,3,3,1,7
game000587,X,5,3,4,6,7
game000587,X,6,3,0,5,3
game000587,X,7,2,4,4,6
game000587,X,8,2,3,0,3
game000587,X,9,0,4,6,0
game000587,X,10,4,2,6,6
game000587,X,11,2,7,7,2
game000587,X,12,4,0,5,7
game000588,O,0,6,2,7,1
game000588,O,1,0,1,6,0
game000588,O,2,6,1,0,0
game000588,O,3,7,7,5,6
game000588,O,4,0,4,2,4
game000588,O,5,1,6,2,3
game000588,O,6,2,6,6,4
game000588,O,7,4,3,3,4
game000588,O,8,1,2,5,0
game000588,O,9,4,6,6,7
game000588,O,10,1,0,0,7
game000588,O,11,3,0,7,3
game000588,O,12,3,2,5,7
game000588,O,13,1,7,0,2
game000588,O,14,4,0,5,5
game000588,O,15,1,1,2,1
game000588,O,16,7,6,3,7
game000588,O,17,1,3,4,2
game000588,O,18,7,5,7,2
game000588,O,19,7,0,0,3
game000588,O,20,3,6,6,3
game000588,O,21,6,6,0,6
game000588,O,22,4,1,0,5
game000588,O,23,5,3,2,7
game000588,O,24,5,1,1,5
game000588,O,25,7,4,2,0
game000588,O,26,3,5,3,1
game000588,O,27,6,5,5,2
game000588,O,28,2,5,4,7
game000589,O,0,0,2,6,3
game000589,O,1,5,5,1,4
game000589,O,2,7,6,1,3
game000589,O,3,1,5,4,1
game000589,O,4,6,2,4,2
game000589,O,5,0,6,7,4
game000589,O,6,5,6,3,3
game000589,O,7,5,4,1,7
game000589,O,8,6,0,4,7
game000589,O,9,1,6,4,4
game000589,O,10,7,0,7,2
game000589,O,11,5,3,3,2
game000589,O,12,5,0,4,5
game000589,O,13,0,0,2,7
game000589,O,14,4,3,7,5
game000589,O,15,5,1,6,7
game000589,O,16,2,6,6,6
game000589,O,17,7,3,3,4
game000589,O,18,2,4,2,2
game000589,O,19,2,1,4,0
game000589,O,20,2,0,4,6
game000589,O,21,0,7,2,3
game000589,O,22,1,1,1,2
game000589,O,23,7,7,6,1
game000589,O,24,6,4,3,6
game000589,O,25,0,3,1,0
game000589,O,26,2,5,6,5
game000589,O,27,7,1,5,7
game000589,O,28,0,1,5,2
game000590,X,0,1,2,1,4
game000590,X,1,4,2,2,6
game000590,X,2,4,7,1,5
game000590,X,3,7,4,3,6
game000590,X,4,3,0,1,7
game000590,X,5,6,1,4,5
game000590,X,6,6,6,5,5
game000590,X,7,7,0,7,3
game000590,X,8,6,0,0,4
game000590,X,9,0,2,2,3
game000590,X,10,3,3,1,0
game000590,X,11,1,3,4,1
game000590,X,12,5,4,3,7
game000590,X,13,5,0,0,7
game000590,X,14,0,3,0,6
game000590,X,15,6,2,6,4
game000590,X,16,0,1,2,4
game000590,X,17,5,3,5,2
game000590,X,18,3,2,6,7
game000590,X,19,2,5,7,1
game000591,X,0,1,1,0,6
game000591,X,1,7,1,5,5
game000591,X,2,6,1,0,7
game000591,X,3,0,5,5,4
game000591,X,4,6,5,7,3
game000591,X,5,7,2,1,5
game000591,X,6,5,2,6,3
game000591,X,7,3,0,4,6
game000591,X,8,1,3,2,5
game000591,X,9,0,2,5,7
game000591,X,10,6,6,0,1
game000591,X,11,4,3,2,0
game000591,X,12,4,5,2,2
game000591,X,13,4,4,6,4
game000591,X,14,5,3,5,6
game000591,X,15,3,7,0,4
game000591,X,16,6,7,0,0
game000591,X,17,3,6,7,7
game000591,X,18,1,2,2,3
game000591,X,19,1,0,1,7
game000591,X,20,4,7,7,4
game000591,X,21,5,1,7,6
game000591,X,22,1,6,3,2
game000591,X,23,4,1,6,2
game000591,X,24,3,3,2,1
game000591,X,25,4,0,0,3
game000591,X,26,3,4,2,6
game000592,X,0,3,6,2,1
game000592,X,1,2,4,2,6
game000592,X,2,5,4,7,6
game000592,X,3,6,1,2,0
game000592,X,4,6,4,0,5
game000592,X,5,4,4,1,3
game000592,X,6,1,4,0,3
game000592,X,7,4,1,4,5
game000592,X,8,7,2,7,1
game000592,X,9,6,6,5,1
game000592,X,10,7,0,5,7
game000592,X,11,2,2,4,6
game000592,X,12,0,4,0,6
game000592,X,13,0,7,0,0
game000592,X,14,3,5,3,0
game000592,X,15,1,7,7,7
game000592,X,16,5,3,5,6
game000592,X,17,3,1,5,2
game000592,X,18,0,1,3,3
game000592,X,19,1,1,6,3
game000592,X,20,1,5,5,5
game000592,X,21,1,2,6,0
game000592,X,22,3,7,4,7
game000592,X,23,4,0,6,7
game000592,X,24,5,0,2,7
game000592,X,25,4,2,3,2
game000592,X,26,0,2,1,0
game000592,X,27,2,5,2,3
game000592,X,28,1,6,7,3
game000592,X,29,6,5,7,4
game000593,O,0,2,3,5,0
game000593,O,1,6,4,4,1
game000593,O,2,5,5,7,4
game000593,O,3,1,3,6,1
game000593,O,4,7,5,2,6
game000593,O,5,3,5,1,2
game000593,O,6,2,1,5,2
game000593,O,7,3,2,7,0
game000593,O,8,1,4,6,6
game000593,O,9,7,2,2,2
game000593,O,10,3,3,4,0
game000593,O,11,3,1,1,0
game000593,O,12,0,7,2,0
game000593,O,13,2,5,6,2
game000593,O,14,4,4,1,5
game000593,O,15,0,3,5,6
game000593,O,16,6,3,3,0
game000594,O,0,7,2,3,6
game000594,O,1,4,4,4,5
game000594,O,2,3,1,3,5
game000594,O,3,5,0,4,6
game000594,O,4,3,3,5,6
game000594,O,5,0,0,6,7
game000594,O,6,1,7,6,5
game000594,O,7,1,4,2,2
game000594,O,8,6,3,7,5
game000594,O,9,4,2,1,3
game000594,O,10,5,5,0,7
game000594,O,11,7,1,4,3
game000594,O,12,6,0,5,2
game000594,O,13,2,6,6,6
game000594,O,14,7,3,6,4
game000594,O,15,0,5,2,7
game000594,O,16,7,7,1,2
game000594,O,17,2,5,2,4
game000594,O,18,1,6,2,3
game000594,O,19,7,4,3,7
game000594,O,20,1,1,0,1
game000594,O,21,3,4,7,6
game000595,O,0,0,4,2,2
game000595,O,1,7,2,3,5
game000595,O,2,6,0,2,0
game000595,O,3,6,3,7,1
game000595,O,4,3,0,3,1
game000595,O,5,5,0,0,2
game000595,O,6,3,7,7,3
game000595,O,7,7,6,5,7
game000595,O,8,3,4,2,3
game000595,O,9,4,6,5,4
game000595,O,10,0,7,5,2
game000595,O,11,4,7,1,2
game000595,O,12,6,6,5,3
game000595,O,13,0,0,5,1
game000595,O,14,7,7,4,1
game000595,O,15,6,5,2,6
game000595,O,16,4,2,6,7
game000595,O,17,2,4,1,1
game000595,O,18,3,6,1,0
game000595,O,19,2,5,6,1
game000596,O,0,2,5,6,6
game000596,O,1,1,6,6,7
game000596,O,2,4,5,0,2
game000596,O,3,2,7,5,6
game000596,O,4,3,4,4,3
game000596,O,5,6,2,7,6
game000596,O,6,5,1,5,4
game000596,O,7,6,5,6,4
game000596,O,8,7,5,1,2
game000596,O,9,3,6,4,6
game000596,O,10,5,0,0,4
game000596,O,11,7,4,1,4
game000596,O,12,7,1,2,4
game000596,O,13,3,3,5,3
game000596,O,14,4,1,0,3
game000596,O,15,4,4,6,3
game000596,O,16,3,0,0,0
game000596,O,17,0,6,6,1
game000596,O,18,7,3,2,3
game000596,O,19,3,5,7,0
game000596,O,20,4,0,5,2
game000596,O,21,2,2,5,5
game000597,X,0,4,1,5,7
game000597,X,1,5,4,6,3
game000597,X,2,1,4,0,1
game000597,X,3,7,2,5,1
game000597,X,4,2,6,0,6
game000597,X,5,1,7,3,7
game000597,X,6,5,2,0,0
game000597,X,7,2,2,7,3
game000597,X,8,5,3,3,0
game000597,X,9,4,5,6,0
game000597,X,10,4,7,0,7
game000597,X,11,1,6,1,5
game000597,X,12,4,2,6,1
game000597,X,13,4,6,4,4
game000597,X,14,1,3,2,5
game000597,X,15,3,5,5,5
game000597,X,16,0,2,3,2
game000597,X,17,2,7,0,5
game000597,X,18,6,6,2,1
game000597,X,19,6,7,1,0
game000597,X,20,1,2,5,6
game000597,X,21,4,0,0,4
game000597,X,22,0,3,6,5
game000597,X,23,6,4,7,0
game000597,X,24,3,3,7,6
game000597,X,25,7,7,7,5
game000597,X,26,3,6,3,4
game000598,O,0,0,0,6,2
game000598,O,1,1,0,1,1
game000598,O,2,1,2,5,5
game000598,O,3,1,5,1,3
game000598,O,4,2,0,2,3
game000598,O,5,0,7,3,5
game000598,O,6,0,6,0,1
game000598,O,7,6,4,2,4
game000598,O,8,5,4,6,6
game000598,O,9,2,5,4,4
game000598,O,10,5,1,6,1
game000598,O,11,7,6,2,7
game000598,O,12,6,7,5,7
game000598,O,13,7,0,7,3
game000598,O,14,0,4,7,7
game000598,O,15,5,2,3,7
game000598,O,16,3,4,1,7
game000598,O,17,1,6,2,6
game000598,O,18,7,4,6,3
game000598,O,19,6,0,4,5
game000598,O,20,3,2,5,3
game000599,O,0,7,5,2,2
game000599,O,1,1,4,3,6
game000599,O,2,7,7,7,0
game000599,O,3,3,2,5,5
game000599,O,4,0,3,6,1
game000599,O,5,4,2,5,7
game000599,O,6,4,0,2,7
game000599,O,7,4,5,0,4
game000599,O,8,3,0,4,6
game000599,O,9,2,5,3,4
game000599,O,10,1,0,4,4
game000599,O,11,5,0,5,2
game000599,O,12,2,3,6,0
game000599,O,13,5,3,6,6
game000599,O,14,0,6,1,3
game000599,O,15,6,7,5,1
game000599,O,16,4,7,2,1
game000599,O,17,0,2,7,2
game000599,O,18,1,1,3,3
game000600,O,0,0,3,5,3
game000600,O,1,0,2,4,4
game000600,O,2,4,5,6,4
game000600,O,3,1,4,3,7
game000600,O,4,0,1,6,3
game000600,O,5,1,2,0,0
game000600,O,6,5,7,2,3
game000600,O,7,2,4,3,5
game000600,O,8,1,0,1,3
game000600,O,9,0,6,1,5
game000600,O,10,7,1,6,5
game000600,O,11,3,6,5,0
game000600,O,12,0,7,6,0
game000600,O,13,6,2,7,0
game000600,O,14,4,2,2,1
game000600,O,15,7,6,6,7
game000600,O,16,7,7,5,1
game000600,O,17,7,2,7,5
game000600,O,18,1,7,1,6
game000600,O,19,5,4,3,3
game000600,O,20,3,4,4,6
game000600,O,21,6,6,2,2
game000600,O,22,4,7,1,1
game000601,O,0,4,6,7,0
game000601,O,1,2,2,7,3
game000601,O,2,5,6,2,4
game000601,O,3,4,1,0,2
game000601,O,4,5,2,1,3
game000601,O,5,3,5,4,4
game000601,O,6,1,2,6,6
game000601,O,7,4,5,0,6
game000601,O,8,2,6,1,1
game000601,O,9,5,1,1,4
game000601,O,10,3,6,4,0
game000601,O,11,3,2,7,2
game000601,O,12,1,7,6,1
game000601,O,13,1,0,2,5
game000601,O,14,6,7,7,7
game000601,O,15,0,7,7,4
game000601,O,16,0,5,6,3
game000601,O,17,6,0,2,0
game000601,O,18,6,2,7,5
game000601,O,19,0,4,2,3
game000601,O,20,5,5,3,0
game000601,O,21,3,7,7,1
game000602,X,0,4,2,0,7
game000602,X,1,6,6,2,3
game000602,X,2,1,6,7,1
game000602,X,3,5,6,2,4
game000602,X,4,3,1,0,3
game000602,X,5,4,1,3,0
game000602,X,6,1,7,7,7
game000602,X,7,4,7,5,0
game000602,X,8,5,1,7,2
game000602,X,9,7,3,2,7
game000602,X,10,3,3,0,4
game000602,X,11,6,7,0,0
game000602,X,12,1,1,4,6
game000602,X,13,3,2,3,4
game000602,X,14,5,5,5,4
game000602,X,15,6,4,0,1
game000602,X,16,6,0,5,7
game000602,X,17,1,4,7,5
game000602,X,18,7,6,2,0
game000602,X,19,6,5,6,2
game000602,X,20,4,4,1,5
game000602,X,21,4,0,1,2
game000602,X,22,3,5,3,7
game000603,X,0,5,5,6,6
game000603,X,1,1,5,2,0
game000603,X,2,3,4,2,4
game000603,X,3,0,2,3,7
game000603,X,4,3,0,5,0
game000603,X,5,1,6,4,0
game000603,X,6,5,7,4,6
game000603,X,7,5,4,6,7
game000603,X,8,4,3,3,1
game000603,X,9,3,3,0,1
game000603,X,10,5,6,6,1
game000603,X,11,7,7,0,6
game000603,X,12,2,6,2,5
game000603,X,13,0,7,1,4
game000603,X,14,5,2,0,4
game000603,X,15,3,5,2,7
game000603,X,16,6,5,6,3
game000603,X,17,6,0,5,1
game000603,X,18,7,5,7,1
game000603,X,19,1,2,7,2
game000603,X,20,4,4,6,2
game000603,X,21,0,5,6,4
game000603,X,22,3,2,4,2
game000604,X,0,2,2,0,3
game000604,X,1,4,7,3,5
game000604,X,2,4,3,6,4
game000604,X,3,4,6,4,1
game000604,X,4,4,4,6,0
game000604,X,5,7,7,1,3
game000604,X,6,4,0,2,1
game000604,X,7,6,5,2,5
game000604,X,8,7,2,1,1
game000604,X,9,0,0,0,2
game000604,X,10,3,4,0,6
game000604,X,11,2,4,2,6
game000604,X,12,5,2,5,6
game000605,O,0,2,3,6,3
game000605,O,1,6,4,7,2
game000605,O,2,3,7,6,2
game000605,O,3,1,3,5,7
game000605,O,4,1,0,5,5
game000605,O,5,0,6,5,4
game000605,O,6,4,1,5,6
game000605,O,7,7,5,3,6
game000605,O,8,5,2,7,4
game000605,O,9,6,5,1,6
game000605,O,10,5,3,3,3
game000605,O,11,1,2,2,6
game000605,O,12,2,1,7,6
game000605,O,13,2,5,7,0
game000605,O,14,0,5,1,4
game000605,O,15,6,6,3,1
game000605,O,16,0,7,7,3
game000605,O,17,3,0,4,3
game000605,O,18,7,1,2,4
game000605,O,19,5,1,4,0
game000605,O,20,3,4,3,2
game000605,O,21,2,7,2,0
game000605,O,22,1,7,1,5
game000605,O,23,7,7,0,0
game000605,O,24,0,3,0,4
game000605,O,25,6,7,4,5
game000606,O,0,2,4,2,3
game000606,O,1,5,7,1,3
game000606,O,2,0,2,5,5
game000606,O,3,4,5,1,0
game000606,O,4,6,1,6,3
game000606,O,5,7,3,2,2
game000606,O,6,7,5,6,0
game000606,O,7,6,4,6,5
game000606,O,8,0,7,3,1
game000606,O,9,4,2,4,1
game000606,O,10,1,7,3,7
game000606,O,11,4,4,3,5
game000606,O,12,7,7,3,3
game000606,O,13,4,6,5,4
game000606,O,14,6,6,3,2
game000606,O,15,2,6,6,2
game000606,O,16,5,2,7,2
game000606,O,17,4,7,5,6
game000606,O,18,0,5,4,3
game000606,O,19,3,0,2,7
game000606,O,20,0,1,0,4
game000606,O,21,6,7,1,4
game000606,O,22,1,1,5,0
game000607,X,0,2,7,0,6
game000607,X,1,5,6,6,0
game000607,X,2,0,0,3,6
game000607,X,3,1,5,2,4
game000607,X,4,1,2,2,3
game000607,X,5,0,4,1,6
game000607,X,6,5,3,7,2
game000607,X,7,0,5,6,4
game000607,X,8,6,2,1,3
game000607,X,9,7,7,5,7
game000607,X,10,3,4,5,4
game000607,X,11,7,0,4,4
game000607,X,12,0,3,3,3
game000607,X,13,5,1,4,1
game000607,X,14,1,7,1,1
game000607,X,15,2,5,6,6
game000607,X,16,6,5,0,7
game000607,X,17,4,3,3,1
game000607,X,18,7,1,3,7
game000607,X,19,3,5,0,1
game000607,X,20,0,2,7,5
game000607,X,21,4,2,4,6
game000607,X,22,4,7,5,5
game000607,X,23,2,0,1,4
game000607,X,24,6,1,6,3
game000608,X,0,1,4,5,5
game000608,X,1,7,1,3,3
game000608,X,2,4,5,5,3
game000608,X,3,0,5,6,2
game000608,X,4,6,4,3,2
game000608,X,5,7,0,0,3
game000608,X,6,4,4,3,1
game000608,X,7,4,0,2,1
game000608,X,8,2,5,4,1
game000608,X,9,3,0,5,0
game000608,X,10,6,3,2,3
game000608,X,11,5,4,1,3
game000608,X,12,3,6,4,2
game000608,X,13,0,7,1,0
game000608,X,14,3,5,1,1
game000608,X,15,5,2,3,7
game000609,X,0,4,4,1,0
game000609,X,1,5,7,7,0
game000609,X,2,1,7,5,4
game000609,X,3,1,1,1,2
game000609,X,4,3,2,4,3
game000609,X,5,6,6,7,1
game000609,X,6,5,6,1,5
game000609,X,7,6,2,5,3
game000609,X,8,6,7,4,5
game000609,X,9,3,5,2,3
game000609,X,10,7,5,2,7
game000609,X,11,5,0,3,0
game000609,X,12,5,2,0,7
game000609,X,13,4,6,2,5
game000609,X,14,3,6,2,2
game000609,X,15,3,3,7,6
game000609,X,16,1,4,2,6
game000609,X,17,4,2,5,5
game000609,X,18,0,1,6,1
game000609,X,19,0,6,3,7
game000609,X,20,0,2,7,7
